Moves,Score,Time,Mean Time Per Move,Did Win,Highest Tile
"{'w': 46, 'a': 32, 's': 31, 'd': 34}",1016,0.19,0.0,False,64
"{'w': 42, 'a': 32, 's': 30, 'd': 28}",1256,0.17,0.0,False,128
"{'w': 50, 'a': 31, 's': 34, 'd': 38}",1372,0.3,0.0,False,128
"{'w': 53, 'a': 35, 's': 35, 'd': 29}",1288,0.18,0.0,False,128
"{'w': 48, 'a': 43, 's': 41, 'd': 30}",1360,0.22,0.0,False,128
"{'w': 26, 'a': 24, 's': 27, 'd': 34}",856,0.17,0.0,False,64
"{'w': 37, 'a': 19, 's': 24, 'd': 21}",700,0.15,0.0,False,64
"{'w': 31, 'a': 31, 's': 27, 'd': 45}",1000,0.24,0.0,False,64
"{'w': 39, 'a': 26, 's': 31, 'd': 39}",828,0.18,0.0,False,64
"{'w': 34, 'a': 34, 's': 44, 'd': 40}",1332,0.24,0.0,False,128
"{'w': 78, 'a': 57, 's': 45, 'd': 45}",2360,0.31,0.0,False,256
"{'w': 22, 'a': 26, 's': 24, 'd': 31}",720,0.14,0.0,False,64
"{'w': 53, 'a': 59, 's': 55, 'd': 68}",2768,0.33,0.0,False,256
"{'w': 40, 'a': 41, 's': 21, 'd': 25}",1036,0.16,0.0,False,128
"{'w': 32, 'a': 19, 's': 21, 'd': 21}",692,0.14,0.0,False,64
"{'w': 43, 'a': 28, 's': 38, 'd': 37}",1256,0.22,0.0,False,128
"{'w': 18, 'a': 9, 's': 22, 'd': 22}",364,0.13,0.0,False,32
"{'w': 55, 'a': 23, 's': 32, 'd': 41}",1316,0.22,0.0,False,128
"{'w': 23, 'a': 16, 's': 24, 'd': 21}",580,0.12,0.0,False,64
"{'w': 46, 'a': 34, 's': 25, 'd': 43}",1332,0.2,0.0,False,128
"{'w': 38, 'a': 31, 's': 29, 'd': 36}",1128,0.19,0.0,False,128
"{'w': 45, 'a': 32, 's': 38, 'd': 28}",1200,0.21,0.0,False,128
"{'w': 41, 'a': 34, 's': 29, 'd': 33}",1228,0.2,0.0,False,128
"{'w': 28, 'a': 29, 's': 29, 'd': 30}",956,0.15,0.0,False,128
"{'w': 54, 'a': 50, 's': 37, 'd': 31}",1460,0.24,0.0,False,128
"{'w': 39, 'a': 24, 's': 24, 'd': 34}",872,0.17,0.0,False,64
"{'w': 31, 'a': 30, 's': 24, 'd': 20}",696,0.15,0.0,False,64
"{'w': 40, 'a': 25, 's': 22, 'd': 33}",948,0.16,0.0,False,64
"{'w': 27, 'a': 25, 's': 19, 'd': 19}",632,0.12,0.0,False,64
"{'w': 28, 'a': 21, 's': 20, 'd': 21}",608,0.14,0.0,False,64
"{'w': 25, 'a': 22, 's': 19, 'd': 34}",668,0.14,0.0,False,64
"{'w': 32, 'a': 41, 's': 35, 'd': 33}",1296,0.2,0.0,False,128
"{'w': 56, 'a': 54, 's': 42, 'd': 55}",2040,0.37,0.0,False,128
"{'w': 40, 'a': 17, 's': 21, 'd': 24}",656,0.16,0.0,False,64
"{'w': 63, 'a': 58, 's': 48, 'd': 68}",2640,0.32,0.0,False,256
"{'w': 54, 'a': 46, 's': 35, 'd': 39}",1704,0.23,0.0,False,128
"{'w': 24, 'a': 17, 's': 25, 'd': 20}",576,0.11,0.0,False,64
"{'w': 17, 'a': 21, 's': 17, 'd': 38}",588,0.14,0.0,False,64
"{'w': 46, 'a': 37, 's': 43, 'd': 33}",1392,0.22,0.0,False,128
"{'w': 51, 'a': 39, 's': 34, 'd': 48}",1408,0.23,0.0,False,128
"{'w': 35, 'a': 40, 's': 30, 'd': 46}",1336,0.19,0.0,False,128
"{'w': 20, 'a': 17, 's': 27, 'd': 31}",656,0.13,0.0,False,64
"{'w': 28, 'a': 22, 's': 24, 'd': 29}",956,0.13,0.0,False,128
"{'w': 28, 'a': 23, 's': 22, 'd': 23}",644,0.14,0.0,False,64
"{'w': 67, 'a': 47, 's': 58, 'd': 55}",2364,0.31,0.0,False,256
"{'w': 18, 'a': 18, 's': 39, 'd': 23}",664,0.13,0.0,False,64
"{'w': 41, 'a': 44, 's': 32, 'd': 28}",1256,0.2,0.0,False,128
"{'w': 36, 'a': 39, 's': 23, 'd': 45}",1340,0.18,0.0,False,128
"{'w': 37, 'a': 16, 's': 24, 'd': 31}",716,0.15,0.0,False,64
"{'w': 38, 'a': 48, 's': 37, 'd': 40}",1324,0.25,0.0,False,128
"{'w': 19, 'a': 13, 's': 17, 'd': 19}",372,0.08,0.0,False,32
"{'w': 49, 'a': 44, 's': 26, 'd': 34}",1416,0.2,0.0,False,128
"{'w': 29, 'a': 30, 's': 17, 'd': 22}",692,0.12,0.0,False,64
"{'w': 48, 'a': 36, 's': 41, 'd': 42}",1456,0.22,0.0,False,128
"{'w': 37, 'a': 41, 's': 39, 'd': 37}",1360,0.22,0.0,False,128
"{'w': 42, 'a': 37, 's': 36, 'd': 45}",1352,0.24,0.0,False,128
"{'w': 34, 'a': 40, 's': 25, 'd': 40}",1280,0.2,0.0,False,128
"{'w': 31, 'a': 41, 's': 22, 'd': 45}",1296,0.21,0.0,False,128
"{'w': 71, 'a': 58, 's': 52, 'd': 49}",2476,0.34,0.0,False,256
"{'w': 19, 'a': 26, 's': 25, 'd': 26}",668,0.13,0.0,False,64
"{'w': 32, 'a': 32, 's': 39, 'd': 32}",1100,0.17,0.0,False,128
"{'w': 67, 'a': 53, 's': 41, 'd': 68}",2400,0.31,0.0,False,256
"{'w': 22, 'a': 17, 's': 22, 'd': 21}",508,0.1,0.0,False,32
"{'w': 21, 'a': 15, 's': 14, 'd': 16}",360,0.08,0.0,False,32
"{'w': 36, 'a': 27, 's': 25, 'd': 17}",636,0.15,0.0,False,32
"{'w': 30, 'a': 17, 's': 16, 'd': 14}",376,0.12,0.0,False,32
"{'w': 21, 'a': 28, 's': 11, 'd': 25}",636,0.12,0.0,False,64
"{'w': 14, 'a': 25, 's': 23, 'd': 20}",552,0.11,0.0,False,64
"{'w': 13, 'a': 18, 's': 12, 'd': 20}",432,0.08,0.0,False,64
"{'w': 36, 'a': 22, 's': 25, 'd': 22}",936,0.14,0.0,False,128
"{'w': 47, 'a': 39, 's': 34, 'd': 34}",1316,0.22,0.0,False,128
"{'w': 39, 'a': 19, 's': 19, 'd': 16}",584,0.12,0.0,False,64
"{'w': 23, 'a': 22, 's': 15, 'd': 32}",620,0.12,0.0,False,64
"{'w': 49, 'a': 48, 's': 32, 'd': 37}",1356,0.21,0.0,False,128
"{'w': 24, 'a': 22, 's': 23, 'd': 25}",628,0.12,0.0,False,64
"{'w': 24, 'a': 14, 's': 17, 'd': 16}",392,0.08,0.0,False,32
"{'w': 28, 'a': 11, 's': 7, 'd': 14}",300,0.08,0.0,False,32
"{'w': 40, 'a': 46, 's': 28, 'd': 29}",1148,0.19,0.0,False,128
"{'w': 38, 'a': 36, 's': 34, 'd': 41}",1320,0.21,0.0,False,128
"{'w': 23, 'a': 30, 's': 19, 'd': 24}",692,0.15,0.0,False,64
"{'w': 23, 'a': 19, 's': 16, 'd': 20}",504,0.12,0.0,False,64
"{'w': 50, 'a': 39, 's': 46, 'd': 46}",2040,0.25,0.0,False,256
"{'w': 48, 'a': 41, 's': 36, 'd': 35}",1412,0.23,0.0,False,128
"{'w': 33, 'a': 29, 's': 29, 'd': 18}",684,0.14,0.0,False,64
"{'w': 36, 'a': 33, 's': 30, 'd': 37}",1080,0.2,0.0,False,128
"{'w': 41, 'a': 33, 's': 23, 'd': 40}",1204,0.18,0.0,False,128
"{'w': 68, 'a': 49, 's': 50, 'd': 47}",2364,0.26,0.0,False,256
"{'w': 30, 'a': 26, 's': 24, 'd': 34}",896,0.16,0.0,False,64
"{'w': 23, 'a': 23, 's': 18, 'd': 26}",652,0.13,0.0,False,64
"{'w': 48, 'a': 32, 's': 29, 'd': 31}",1228,0.2,0.0,False,128
"{'w': 27, 'a': 34, 's': 20, 'd': 37}",900,0.17,0.0,False,64
"{'w': 34, 'a': 29, 's': 19, 'd': 26}",888,0.14,0.0,False,128
"{'w': 26, 'a': 15, 's': 35, 'd': 24}",648,0.12,0.0,False,64
"{'w': 35, 'a': 48, 's': 30, 'd': 57}",1452,0.22,0.0,False,128
"{'w': 28, 'a': 22, 's': 21, 'd': 19}",616,0.13,0.0,False,64
"{'w': 29, 'a': 40, 's': 21, 'd': 32}",1088,0.18,0.0,False,128
"{'w': 42, 'a': 23, 's': 26, 'd': 34}",1044,0.18,0.0,False,128
"{'w': 67, 'a': 49, 's': 54, 'd': 64}",2432,0.31,0.0,False,256
"{'w': 27, 'a': 34, 's': 28, 'd': 20}",732,0.14,0.0,False,64
"{'w': 47, 'a': 50, 's': 36, 'd': 38}",1552,0.24,0.0,False,128
"{'w': 41, 'a': 27, 's': 30, 'd': 38}",1200,0.22,0.0,False,128
"{'w': 49, 'a': 45, 's': 41, 'd': 31}",1444,0.21,0.0,False,128
"{'w': 60, 'a': 45, 's': 33, 'd': 46}",1500,0.23,0.0,False,128
"{'w': 33, 'a': 22, 's': 26, 'd': 25}",800,0.14,0.0,False,64
"{'w': 61, 'a': 31, 's': 38, 'd': 36}",1460,0.26,0.0,False,128
"{'w': 50, 'a': 30, 's': 32, 'd': 38}",1088,0.22,0.0,False,64
"{'w': 59, 'a': 42, 's': 41, 'd': 38}",1704,0.23,0.0,False,128
"{'w': 18, 'a': 31, 's': 22, 'd': 25}",684,0.12,0.0,False,64
"{'w': 22, 'a': 27, 's': 27, 'd': 21}",680,0.12,0.0,False,64
"{'w': 75, 'a': 54, 's': 50, 'd': 67}",2500,0.35,0.0,False,256
"{'w': 26, 'a': 32, 's': 27, 'd': 33}",856,0.17,0.0,False,64
"{'w': 48, 'a': 37, 's': 41, 'd': 43}",1440,0.22,0.0,False,128
"{'w': 39, 'a': 35, 's': 39, 'd': 43}",1368,0.19,0.0,False,128
"{'w': 37, 'a': 46, 's': 31, 'd': 38}",1324,0.2,0.0,False,128
"{'w': 29, 'a': 22, 's': 21, 'd': 18}",492,0.12,0.0,False,32
"{'w': 13, 'a': 14, 's': 16, 'd': 15}",304,0.08,0.0,False,32
"{'w': 38, 'a': 46, 's': 30, 'd': 45}",1508,0.22,0.0,False,128
"{'w': 25, 'a': 41, 's': 30, 'd': 39}",948,0.17,0.0,False,64
"{'w': 33, 'a': 38, 's': 24, 'd': 27}",804,0.18,0.0,False,64
"{'w': 28, 'a': 25, 's': 14, 'd': 19}",480,0.11,0.0,False,32
"{'w': 28, 'a': 30, 's': 27, 'd': 27}",840,0.15,0.0,False,64
"{'w': 25, 'a': 19, 's': 15, 'd': 16}",488,0.1,0.0,False,64
"{'w': 39, 'a': 35, 's': 27, 'd': 38}",1064,0.22,0.0,False,64
"{'w': 43, 'a': 42, 's': 36, 'd': 33}",1424,0.2,0.0,False,128
"{'w': 30, 'a': 29, 's': 22, 'd': 29}",708,0.14,0.0,False,64
"{'w': 50, 'a': 32, 's': 24, 'd': 27}",1096,0.17,0.0,False,128
"{'w': 46, 'a': 43, 's': 38, 'd': 48}",1432,0.23,0.0,False,128
"{'w': 40, 'a': 31, 's': 23, 'd': 29}",984,0.18,0.0,False,128
"{'w': 39, 'a': 19, 's': 29, 'd': 23}",816,0.16,0.0,False,64
"{'w': 20, 'a': 15, 's': 15, 'd': 17}",320,0.09,0.0,False,32
"{'w': 16, 'a': 38, 's': 17, 'd': 42}",792,0.15,0.0,False,64
"{'w': 42, 'a': 28, 's': 23, 'd': 43}",1148,0.18,0.0,False,128
"{'w': 76, 'a': 87, 's': 68, 'd': 73}",3108,0.39,0.0,False,256
"{'w': 34, 'a': 41, 's': 31, 'd': 43}",1308,0.21,0.0,False,128
"{'w': 40, 'a': 26, 's': 37, 'd': 34}",1172,0.17,0.0,False,128
"{'w': 38, 'a': 38, 's': 21, 'd': 20}",796,0.15,0.0,False,64
"{'w': 27, 'a': 25, 's': 19, 'd': 27}",692,0.12,0.0,False,64
"{'w': 40, 'a': 25, 's': 19, 'd': 22}",688,0.14,0.0,False,64
"{'w': 14, 'a': 18, 's': 16, 'd': 25}",464,0.09,0.0,False,32
"{'w': 42, 'a': 19, 's': 28, 'd': 25}",800,0.19,0.0,False,64
"{'w': 46, 'a': 32, 's': 35, 'd': 42}",1360,0.21,0.0,False,128
"{'w': 21, 'a': 24, 's': 20, 'd': 19}",560,0.11,0.0,False,64
"{'w': 32, 'a': 39, 's': 32, 'd': 38}",1220,0.18,0.0,False,128
"{'w': 27, 'a': 41, 's': 16, 'd': 46}",1176,0.18,0.0,False,128
"{'w': 25, 'a': 19, 's': 22, 'd': 18}",488,0.11,0.0,False,32
"{'w': 19, 'a': 14, 's': 29, 'd': 11}",428,0.1,0.0,False,32
"{'w': 42, 'a': 29, 's': 38, 'd': 38}",1196,0.21,0.0,False,128
"{'w': 46, 'a': 43, 's': 34, 'd': 38}",1396,0.21,0.0,False,128
"{'w': 20, 'a': 28, 's': 28, 'd': 35}",800,0.14,0.0,False,64
"{'w': 46, 'a': 37, 's': 30, 'd': 51}",1460,0.22,0.0,False,128
"{'w': 29, 'a': 27, 's': 18, 'd': 20}",624,0.12,0.0,False,64
"{'w': 27, 'a': 20, 's': 20, 'd': 26}",620,0.13,0.0,False,64
"{'w': 40, 'a': 39, 's': 34, 'd': 27}",1128,0.2,0.0,False,128
"{'w': 35, 'a': 24, 's': 19, 'd': 23}",688,0.14,0.0,False,64
"{'w': 37, 'a': 30, 's': 29, 'd': 37}",1160,0.17,0.0,False,128
"{'w': 38, 'a': 20, 's': 14, 'd': 25}",640,0.12,0.0,False,64
"{'w': 31, 'a': 37, 's': 34, 'd': 35}",1204,0.18,0.0,False,128
"{'w': 20, 'a': 11, 's': 20, 'd': 22}",508,0.09,0.0,False,64
"{'w': 29, 'a': 36, 's': 37, 'd': 47}",1320,0.2,0.0,False,128
"{'w': 40, 'a': 27, 's': 24, 'd': 20}",748,0.15,0.0,False,64
"{'w': 29, 'a': 23, 's': 26, 'd': 26}",688,0.14,0.0,False,64
"{'w': 27, 'a': 30, 's': 22, 'd': 23}",700,0.13,0.0,False,64
"{'w': 22, 'a': 22, 's': 20, 'd': 27}",640,0.12,0.0,False,64
"{'w': 26, 'a': 21, 's': 26, 'd': 16}",648,0.12,0.0,False,64
"{'w': 46, 'a': 26, 's': 41, 'd': 30}",1300,0.18,0.0,False,128
"{'w': 23, 'a': 19, 's': 24, 'd': 28}",608,0.13,0.0,False,64
"{'w': 30, 'a': 26, 's': 19, 'd': 23}",688,0.14,0.0,False,64
"{'w': 26, 'a': 27, 's': 29, 'd': 20}",792,0.15,0.0,False,64
"{'w': 30, 'a': 22, 's': 16, 'd': 21}",604,0.11,0.0,False,64
"{'w': 26, 'a': 27, 's': 25, 'd': 31}",780,0.14,0.0,False,64
"{'w': 24, 'a': 15, 's': 19, 'd': 19}",428,0.11,0.0,False,32
"{'w': 27, 'a': 34, 's': 26, 'd': 33}",1072,0.15,0.0,False,128
"{'w': 21, 'a': 26, 's': 19, 'd': 26}",632,0.13,0.0,False,64
"{'w': 21, 'a': 10, 's': 17, 'd': 15}",292,0.09,0.0,False,32
"{'w': 38, 'a': 41, 's': 38, 'd': 33}",1368,0.21,0.0,False,128
"{'w': 35, 'a': 24, 's': 20, 'd': 23}",924,0.13,0.0,False,128
"{'w': 41, 'a': 32, 's': 30, 'd': 39}",1092,0.18,0.0,False,64
"{'w': 37, 'a': 38, 's': 29, 'd': 36}",1224,0.19,0.0,False,128
"{'w': 33, 'a': 27, 's': 28, 'd': 42}",1072,0.17,0.0,False,128
"{'w': 17, 'a': 19, 's': 20, 'd': 21}",508,0.11,0.0,False,64
"{'w': 38, 'a': 43, 's': 38, 'd': 47}",1388,0.23,0.0,False,128
"{'w': 30, 'a': 22, 's': 23, 'd': 20}",632,0.12,0.0,False,64
"{'w': 25, 'a': 16, 's': 17, 'd': 26}",552,0.11,0.0,False,64
"{'w': 50, 'a': 42, 's': 51, 'd': 31}",1468,0.23,0.0,False,128
