Moves,Score,Time,Mean Time Per Move,Did Win,Highest Tile
"{'w': 22, 'a': 10, 's': 22, 'd': 24}",428,0.14,0.0,False,32
"{'w': 26, 'a': 25, 's': 18, 'd': 28}",688,0.18,0.0,False,64
"{'w': 46, 'a': 47, 's': 33, 'd': 37}",1448,0.28,0.0,False,128
"{'w': 13, 'a': 30, 's': 19, 'd': 33}",652,0.18,0.0,False,64
"{'w': 59, 'a': 47, 's': 41, 'd': 83}",2656,0.42,0.0,False,256
"{'w': 48, 'a': 34, 's': 26, 'd': 45}",1364,0.27,0.0,False,128
"{'w': 47, 'a': 46, 's': 27, 'd': 44}",1388,0.29,0.0,False,128
"{'w': 34, 'a': 29, 's': 25, 'd': 30}",844,0.21,0.0,False,64
"{'w': 38, 'a': 55, 's': 35, 'd': 28}",1344,0.29,0.0,False,128
"{'w': 22, 'a': 14, 's': 11, 'd': 14}",304,0.1,0.0,False,32
"{'w': 22, 'a': 30, 's': 21, 'd': 32}",724,0.18,0.0,False,64
"{'w': 31, 'a': 41, 's': 28, 'd': 49}",1308,0.27,0.0,False,128
"{'w': 21, 'a': 28, 's': 27, 'd': 28}",704,0.22,0.0,False,64
"{'w': 27, 'a': 11, 's': 19, 'd': 21}",544,0.17,0.0,False,64
"{'w': 48, 'a': 43, 's': 35, 'd': 56}",2000,0.37,0.0,False,256
"{'w': 25, 'a': 19, 's': 22, 'd': 37}",708,0.2,0.0,False,64
"{'w': 26, 'a': 22, 's': 23, 'd': 23}",656,0.19,0.0,False,64
"{'w': 39, 'a': 19, 's': 20, 'd': 34}",924,0.25,0.0,False,128
"{'w': 40, 'a': 36, 's': 27, 'd': 26}",1080,0.28,0.0,False,128
"{'w': 26, 'a': 22, 's': 24, 'd': 27}",700,0.17,0.0,False,64
"{'w': 46, 'a': 38, 's': 42, 'd': 45}",1500,0.35,0.0,False,128
"{'w': 43, 'a': 34, 's': 20, 'd': 31}",848,0.22,0.0,False,64
"{'w': 49, 'a': 53, 's': 45, 'd': 60}",2000,0.36,0.0,False,128
"{'w': 56, 'a': 59, 's': 53, 'd': 60}",2528,0.51,0.0,False,256
"{'w': 21, 'a': 12, 's': 19, 'd': 16}",448,0.27,0.0,False,64
"{'w': 41, 'a': 35, 's': 36, 'd': 41}",1352,0.26,0.0,False,128
"{'w': 24, 'a': 18, 's': 18, 'd': 17}",504,0.15,0.0,False,64
"{'w': 41, 'a': 34, 's': 24, 'd': 51}",1264,0.33,0.0,False,128
"{'w': 44, 'a': 27, 's': 27, 'd': 24}",1040,0.24,0.0,False,128
"{'w': 42, 'a': 29, 's': 36, 'd': 23}",988,0.21,0.0,False,64
"{'w': 50, 'a': 31, 's': 34, 'd': 42}",1404,0.31,0.0,False,128
"{'w': 40, 'a': 46, 's': 45, 'd': 33}",1476,0.34,0.0,False,128
"{'w': 63, 'a': 51, 's': 44, 'd': 41}",2288,0.37,0.0,False,256
"{'w': 50, 'a': 29, 's': 40, 'd': 37}",1296,0.3,0.0,False,128
"{'w': 33, 'a': 31, 's': 10, 'd': 20}",468,0.17,0.0,False,32
"{'w': 43, 'a': 35, 's': 63, 'd': 26}",1436,0.34,0.0,False,128
"{'w': 43, 'a': 29, 's': 32, 'd': 24}",1128,0.23,0.0,False,128
"{'w': 36, 'a': 44, 's': 27, 'd': 28}",1196,0.26,0.0,False,128
"{'w': 50, 'a': 35, 's': 37, 'd': 36}",1376,0.33,0.0,False,128
"{'w': 54, 'a': 46, 's': 47, 'd': 40}",1472,0.39,0.0,False,128
"{'w': 18, 'a': 14, 's': 19, 'd': 14}",440,0.12,0.0,False,64
"{'w': 33, 'a': 13, 's': 14, 'd': 18}",420,0.14,0.0,False,32
"{'w': 22, 'a': 26, 's': 26, 'd': 27}",696,0.19,0.0,False,64
"{'w': 37, 'a': 39, 's': 29, 'd': 47}",1332,0.28,0.0,False,128
"{'w': 39, 'a': 31, 's': 27, 'd': 29}",1116,0.2,0.0,False,128
"{'w': 22, 'a': 28, 's': 24, 'd': 31}",708,0.2,0.0,False,64
"{'w': 58, 'a': 37, 's': 50, 'd': 62}",1956,0.41,0.0,False,128
"{'w': 86, 'a': 60, 's': 55, 'd': 62}",2824,0.49,0.0,False,256
"{'w': 18, 'a': 16, 's': 7, 'd': 16}",256,0.11,0.0,False,32
"{'w': 50, 'a': 30, 's': 33, 'd': 42}",1288,0.3,0.0,False,128
"{'w': 28, 'a': 20, 's': 15, 'd': 22}",608,0.16,0.0,False,64
"{'w': 20, 'a': 23, 's': 20, 'd': 19}",560,0.14,0.0,False,64
"{'w': 21, 'a': 30, 's': 21, 'd': 31}",684,0.17,0.0,False,64
"{'w': 40, 'a': 29, 's': 21, 'd': 30}",768,0.21,0.0,False,64
"{'w': 57, 'a': 41, 's': 53, 'd': 56}",2248,0.4,0.0,False,256
"{'w': 36, 'a': 16, 's': 22, 'd': 28}",704,0.18,0.0,False,64
"{'w': 29, 'a': 19, 's': 21, 'd': 19}",596,0.14,0.0,False,64
"{'w': 40, 'a': 31, 's': 42, 'd': 32}",1092,0.25,0.0,False,64
"{'w': 34, 'a': 29, 's': 29, 'd': 34}",1136,0.24,0.0,False,128
"{'w': 30, 'a': 23, 's': 29, 'd': 19}",664,0.19,0.0,False,64
"{'w': 33, 'a': 31, 's': 20, 'd': 26}",740,0.2,0.0,False,64
"{'w': 45, 'a': 27, 's': 28, 'd': 38}",1180,0.25,0.0,False,128
"{'w': 40, 'a': 37, 's': 29, 'd': 48}",1376,0.31,0.0,False,128
"{'w': 44, 'a': 30, 's': 32, 'd': 32}",1160,0.31,0.0,False,128
"{'w': 27, 'a': 16, 's': 27, 'd': 19}",596,0.17,0.0,False,64
"{'w': 42, 'a': 42, 's': 28, 'd': 33}",1248,0.25,0.0,False,128
"{'w': 24, 'a': 29, 's': 24, 'd': 36}",840,0.21,0.0,False,64
"{'w': 39, 'a': 47, 's': 30, 'd': 34}",1328,0.35,0.0,False,128
"{'w': 34, 'a': 29, 's': 25, 'd': 30}",1016,0.22,0.0,False,128
"{'w': 37, 'a': 40, 's': 22, 'd': 29}",1148,0.22,0.0,False,128
"{'w': 29, 'a': 27, 's': 35, 'd': 22}",1028,0.21,0.0,False,128
"{'w': 38, 'a': 42, 's': 28, 'd': 29}",1272,0.28,0.0,False,128
"{'w': 43, 'a': 41, 's': 43, 'd': 42}",1908,0.32,0.0,False,256
"{'w': 23, 'a': 21, 's': 24, 'd': 31}",676,0.17,0.0,False,64
"{'w': 41, 'a': 31, 's': 38, 'd': 41}",1320,0.29,0.0,False,128
"{'w': 30, 'a': 27, 's': 16, 'd': 26}",660,0.2,0.0,False,64
"{'w': 29, 'a': 46, 's': 31, 'd': 28}",1116,0.27,0.0,False,128
"{'w': 47, 'a': 46, 's': 36, 'd': 33}",1496,0.31,0.0,False,128
"{'w': 25, 'a': 39, 's': 18, 'd': 34}",1056,0.23,0.0,False,128
"{'w': 43, 'a': 31, 's': 33, 'd': 33}",1288,0.35,0.0,False,128
"{'w': 28, 'a': 12, 's': 22, 'd': 24}",604,0.18,0.0,False,64
"{'w': 28, 'a': 17, 's': 18, 'd': 38}",668,0.2,0.0,False,64
"{'w': 30, 'a': 28, 's': 22, 'd': 25}",748,0.22,0.0,False,64
"{'w': 62, 'a': 39, 's': 40, 'd': 24}",1340,0.34,0.0,False,128
"{'w': 51, 'a': 36, 's': 35, 'd': 39}",1448,0.29,0.0,False,128
"{'w': 49, 'a': 37, 's': 30, 'd': 47}",1512,0.35,0.0,False,128
"{'w': 74, 'a': 53, 's': 50, 'd': 59}",2440,0.5,0.0,False,256
"{'w': 45, 'a': 28, 's': 24, 'd': 26}",1044,0.26,0.0,False,128
"{'w': 49, 'a': 19, 's': 17, 'd': 23}",776,0.23,0.0,False,64
"{'w': 33, 'a': 18, 's': 20, 'd': 24}",624,0.2,0.0,False,64
"{'w': 45, 'a': 51, 's': 52, 'd': 41}",2036,0.41,0.0,False,256
"{'w': 40, 'a': 36, 's': 23, 'd': 37}",1168,0.29,0.0,False,128
"{'w': 20, 'a': 16, 's': 17, 'd': 14}",320,0.13,0.0,False,32
"{'w': 17, 'a': 18, 's': 30, 'd': 23}",520,0.18,0.0,False,32
"{'w': 24, 'a': 17, 's': 14, 'd': 20}",364,0.15,0.0,False,32
"{'w': 31, 'a': 31, 's': 21, 'd': 33}",1028,0.24,0.0,False,128
"{'w': 38, 'a': 21, 's': 28, 'd': 22}",820,0.22,0.0,False,64
"{'w': 48, 'a': 29, 's': 20, 'd': 24}",836,0.24,0.0,False,64
"{'w': 24, 'a': 24, 's': 16, 'd': 19}",576,0.17,0.0,False,64
"{'w': 49, 'a': 27, 's': 32, 'd': 24}",1200,0.25,0.0,False,128
"{'w': 31, 'a': 25, 's': 24, 'd': 26}",756,0.21,0.0,False,64
"{'w': 22, 'a': 20, 's': 15, 'd': 28}",584,0.16,0.0,False,64
"{'w': 43, 'a': 28, 's': 37, 'd': 38}",1312,0.26,0.0,False,128
"{'w': 36, 'a': 26, 's': 30, 'd': 29}",1084,0.23,0.0,False,128
"{'w': 27, 'a': 41, 's': 23, 'd': 41}",1248,0.23,0.0,False,128
"{'w': 38, 'a': 21, 's': 33, 'd': 32}",972,0.22,0.0,False,64
"{'w': 43, 'a': 30, 's': 32, 'd': 25}",1172,0.25,0.0,False,128
