Moves,Score,Time,Mean Time Per Move,Did Win,Highest Tile
"{'w': 15, 'a': 15, 's': 17, 'd': 29}",444,3.21,0.04,False,32
"{'w': 17, 'a': 11, 's': 30, 'd': 16}",500,0.25,0.0,False,64
"{'w': 21, 'a': 11, 's': 26, 'd': 27}",592,0.26,0.0,False,64
"{'w': 22, 'a': 21, 's': 21, 'd': 35}",868,0.31,0.0,False,128
"{'w': 8, 'a': 11, 's': 22, 'd': 23}",340,0.2,0.0,False,32
